,game1,game2
38560,66934,68156
38561,65872,68158
38562,67246,68159
38563,66873,68160
38564,68161,69289
38565,66561,68162
38566,68163,69292
38567,67562,68165
38568,65564,68166
38569,67153,68167
38570,67334,68168
38571,68170,68540
38572,66813,68171
38573,68173,68792
38574,68174,69310
38575,67756,68175
38576,67005,68176
38577,66836,68178
38578,68089,68179
38579,65978,68180
38580,68181,69203
38581,67652,68182
38582,68188,68790
38583,67087,68189
38584,68190,68926
38585,68191,68553
38586,66891,68193
38587,68194,69296
38588,67113,68195
38589,67075,68196
38590,68197,68861
38591,68198,69041
38592,68200,69109
38593,67064,68201
38594,67255,68202
38595,66881,68203
38596,66726,68206
38597,67265,68208
38598,66839,68209
38599,66823,68211
38600,68212,68996
38601,68213,68627
38602,67494,68214
38603,67773,68215
38604,68218,68997
38605,67317,68219
38606,67321,68221
38607,66991,68222
38608,67067,68223
38609,67051,68225
38610,67877,68226
38611,67039,68227
38612,67421,68228
38613,67079,68229
38614,67116,68230
38615,66961,68231
38616,68232,68845
38617,67197,68233
38618,67011,68234
38619,67076,68236
38620,67797,68237
38621,68024,68238
38622,67090,68239
38623,66699,68240
38624,66919,68241
38625,68243,68955
38626,66676,68244
38627,67026,68245
38628,66824,68246
38629,68247,69149
38630,67027,68248
38631,68030,68249
38632,67123,68250
38633,67148,68251
38634,66940,68252
38635,66846,68253
38636,68254,69239
38637,67410,68255
38638,67159,68256
38639,66738,68257
38640,67550,68258
38641,68259,68995
38642,66935,68260
38643,67171,68261
38644,66681,68262
38645,68263,69281
38646,67037,68264
38647,67015,68265
38648,66651,68266
38649,68267,68871
38650,67043,68268
38651,67915,68269
38652,67195,68270
38653,67347,68271
38654,67194,68272
38655,67906,68273
38656,67114,68274
38657,67210,68275
38658,65724,68276
38659,68277,68912
38660,68278,69030
38661,68279,68985
38662,67219,68280
38663,67054,68281
38664,68282,68982
38665,67226,68283
38666,66897,68284
38667,67059,68285
38668,67602,68286
38669,67136,68287
38670,67065,68289
38671,67557,68290
38672,67007,68291
38673,67049,68292
38674,67166,68294
38675,66717,68295
38676,67069,68296
38677,67070,68297
38678,67878,68299
38679,66958,68300
38680,68301,69025
38681,68302,68894
38682,67008,68303
38683,67214,68304
38684,67009,68305
38685,68306,68957
38686,67522,68307
38687,67685,68309
38688,66672,68310
38689,68312,69237
38690,67883,68313
38691,67091,68315
38692,66816,68316
38693,67092,68317
38694,67013,68318
38695,67400,68319
38696,66910,68320
38697,68321,68879
38698,66831,68323
38699,67285,68325
38700,66635,68326
38701,67151,68327
38702,66796,68328
38703,67517,68329
38704,67288,68330
38705,66801,68332
38706,66441,68333
38707,67181,68334
38708,65650,68335
38709,66845,68336
38710,67896,68339
38711,67295,68340
38712,65932,68341
38713,66827,68342
38714,67353,68343
38715,66100,68344
38716,67592,68345
38717,65660,68346
38718,65912,68349
38719,66922,68350
38720,67131,68351
38721,67066,68352
38722,67096,68353
38723,66835,68355
38724,66988,68356
38725,67179,68357
38726,67940,68358
38727,67396,68359
38728,67843,68361
38729,66733,68362
38730,67615,68364
38731,67599,68365
38732,68366,68897
38733,67058,68367
38734,68368,68899
38735,67455,68370
38736,66847,68371
38737,67055,68372
38738,68373,68874
38739,67161,68374
38740,67507,68375
38741,67311,68376
38742,68377,68828
38743,67464,68378
38744,66854,68379
38745,67543,68380
38746,67963,68381
38747,67035,68382
38748,65691,68383
38749,67505,68384
38750,67132,68385
38751,68386,69006
38752,65865,68387
38753,67438,68388
38754,65633,68389
38755,67474,68390
38756,68391,68748
38757,67351,68392
38758,66180,68394
38759,67569,68395
38760,68396,69022
38761,68397,69076
38762,67213,68398
38763,65873,68399
38764,67248,68400
38765,67983,68401
38766,67048,68402
38767,67611,68403
38768,67793,68405
38769,66955,68406
38770,66950,68407
38771,67020,68408
38772,67198,68409
38773,68411,68895
38774,67081,68412
38775,68413,68795
38776,67094,68414
38777,66964,68415
38778,67938,68416
38779,67558,68417
38780,66944,68418
38781,67108,68419
38782,67112,68420
38783,66948,68421
38784,67128,68422
38785,67419,68423
38786,67305,68424
38787,67205,68425
38788,68426,68859
38789,67590,68427
38790,67730,68428
38791,67504,68429
38792,68430,68984
38793,67150,68431
38794,67956,68432
38795,67958,68433
38796,67211,68434
38797,66924,68436
38798,67077,68438
38799,67380,68439
38800,67518,68440
38801,66674,68441
38802,66915,68442
38803,67264,68443
38804,67383,68444
38805,67974,68445
38806,68446,69131
38807,67244,68448
38808,66913,68449
38809,67413,68450
38810,68451,68950
38811,67228,68452
38812,66185,68453
38813,67234,68454
38814,67642,68456
38815,66927,68457
38816,66930,68458
38817,67759,68459
38818,65979,68460
38819,67245,68462
38820,66125,68463
38821,66904,68464
38822,65985,68465
38823,67188,68466
38824,66664,68469
38825,67853,68470
38826,67168,68473
38827,67312,68474
38828,67735,68476
38829,68477,69356
38830,67263,68478
38831,66038,68479
38832,68480,69283
38833,66979,68481
38834,67082,68482
38835,67375,68484
38836,67274,68485
38837,68487,69110
38838,67574,68488
38839,66770,68490
38840,67206,68491
38841,67003,68494
38842,67582,68495
38843,67408,68496
38844,66694,68498
38845,67256,68500
38846,67385,68502
38847,67072,68503
38848,67723,68504
38849,66946,68505
38850,67430,68507
38851,67732,68508
38852,66985,68509
38853,67085,68510
38854,67868,68511
38855,67338,68512
38856,66837,68513
38857,67445,68514
38858,68516,69260
38859,68064,68518
38860,67481,68519
38861,66942,68520
38862,68521,69274
38863,67605,68522
38864,68080,68523
38865,67169,68524
38866,65585,68527
38867,67095,68529
38868,67107,68530
38869,67513,68532
38870,67376,68533
38871,67555,68534
38872,67620,68535
38873,68015,68537
38874,67561,68538
38875,67349,68539
38876,68170,68540
38877,66912,68541
38878,68028,68542
38879,66851,68543
38880,67500,68544
38881,67203,68545
38882,68120,68546
38883,66911,68547
38884,67492,68548
38885,68549,68954
38886,67632,68550
38887,67129,68551
38888,67490,68552
38889,68191,68553
38890,68554,68967
38891,67337,68555
38892,67498,68556
38893,68145,68558
38894,67449,68559
38895,68062,68560
38896,67149,68561
38897,67635,68562
38898,66931,68563
38899,67762,68564
38900,67201,68565
38901,68566,69045
38902,66936,68567
38903,66969,68568
38904,67348,68569
38905,67479,68570
38906,68571,69161
38907,66869,68572
38908,67367,68573
38909,67657,68574
38910,68575,68936
38911,67484,68576
38912,67485,68577
38913,68578,69166
38914,67788,68579
38915,67536,68580
38916,67145,68582
38917,67794,68583
38918,67448,68584
38919,66015,68585
38920,67110,68586
38921,67724,68587
38922,67152,68588
38923,67330,68589
38924,67980,68590
38925,67146,68591
38926,67053,68592
38927,67460,68593
38928,67462,68594
38929,67812,68595
38930,67200,68596
38931,67570,68597
38932,67365,68599
38933,67364,68601
38934,67322,68602
38935,67677,68603
38936,67212,68606
38937,68607,68910
38938,66365,68609
38939,67052,68610
38940,67554,68611
38941,67387,68612
38942,66804,68613
38943,68616,69033
38944,67057,68618
38945,68010,68619
38946,67155,68620
38947,67060,68621
38948,65607,68622
38949,67028,68623
38950,67393,68625
38951,68213,68627
38952,66909,68628
38953,65918,68631
38954,68632,69101
38955,66858,68633
38956,67259,68634
38957,67975,68635
38958,67416,68636
38959,67109,68637
38960,67644,68638
38961,67360,68639
38962,67587,68640
38963,67098,68641
38964,67616,68642
38965,67433,68643
38966,67411,68644
38967,68141,68646
38968,66752,68647
38969,66870,68648
38970,67718,68650
38971,67897,68651
38972,67046,68652
38973,67977,68653
38974,67359,68654
38975,68058,68655
38976,67300,68656
38977,67335,68657
38978,67125,68658
38979,68659,69246
38980,67876,68662
38981,67434,68664
38982,68665,69113
38983,67435,68666
38984,67437,68667
38985,67594,68668
38986,68007,68669
38987,66925,68670
38988,67640,68672
38989,67535,68673
38990,67442,68674
38991,67537,68675
38992,67903,68676
38993,67029,68677
38994,67354,68678
38995,66734,68679
38996,67870,68681
38997,68682,69085
38998,68683,68918
38999,66647,68684
39000,66849,68685
39001,67343,68686
39002,67344,68687
39003,67528,68688
39004,67398,68689
39005,67768,68690
39006,67034,68692
39007,68693,68987
39008,67313,68694
39009,67174,68695
39010,67727,68696
39011,67471,68697
39012,66865,68698
39013,66867,68699
39014,66868,68700
39015,68701,69010
39016,67475,68702
39017,67778,68703
39018,67352,68704
39019,67549,68706
39020,67133,68707
39021,67916,68708
39022,67186,68709
39023,66938,68710
39024,67625,68712
39025,67374,68713
39026,67268,68714
39027,67192,68715
39028,67796,68716
39029,67341,68717
39030,67050,68718
39031,67173,68719
39032,68048,68720
39033,66989,68721
39034,67930,68722
39035,67356,68724
39036,67199,68725
39037,67063,68726
39038,66754,68727
39039,67575,68728
39040,67229,68729
39041,67306,68730
39042,67382,68731
39043,67282,68732
39044,65913,68734
39045,67062,68735
39046,67863,68736
39047,66945,68738
39048,66981,68739
39049,67235,68741
39050,66739,68742
39051,66933,68743
39052,67239,68744
39053,67512,68747
39054,68391,68748
39055,65182,68749
39056,67218,68751
39057,67223,68752
39058,67227,68754
39059,67425,68756
39060,67232,68757
39061,67729,68758
39062,67233,68759
39063,67533,68760
39064,67217,68761
39065,67547,68762
39066,67420,68763
39067,67539,68765
39068,67238,68766
39069,67463,68767
39070,67461,68768
39071,67511,68769
39072,66937,68773
39073,67786,68774
39074,67519,68775
39075,66884,68776
39076,67294,68780
39077,67717,68781
39078,67501,68782
39079,67865,68783
39080,66893,68784
39081,67867,68785
39082,67453,68786
39083,67571,68788
39084,67672,68789
39085,68188,68790
39086,68173,68792
39087,67719,68793
39088,65861,68794
39089,68413,68795
39090,67467,68796
39091,67202,68797
39092,67093,68798
39093,67397,68799
39094,67579,68800
39095,67572,68802
39096,67403,68803
39097,67705,68804
39098,68805,69229
39099,67291,68806
39100,67117,68807
39101,68037,68808
39102,67614,68809
39103,67527,68810
39104,67678,68812
39105,67739,68814
39106,67147,68816
39107,67749,68819
39108,67600,68820
39109,67103,68821
39110,65750,68822
39111,67603,68823
39112,68126,68824
39113,67310,68825
39114,66001,68827
39115,68377,68828
39116,67209,68830
39117,67472,68831
39118,67000,68833
39119,67551,68834
39120,66941,68835
39121,67510,68836
39122,65995,68837
39123,66819,68838
39124,67243,68840
39125,67681,68841
39126,67683,68842
39127,67080,68843
39128,67001,68844
39129,68232,68845
39130,67089,68846
39131,67692,68847
39132,67670,68848
39133,66783,68849
39134,67694,68850
39135,67624,68851
39136,67019,68852
39137,67099,68854
39138,67106,68855
39139,66743,68856
39140,67802,68857
39141,66966,68858
39142,68426,68859
39143,66812,68860
39144,68197,68861
39145,67118,68862
39146,67734,68863
39147,67441,68865
39148,67737,68866
39149,66800,68867
39150,67784,68868
39151,67030,68869
39152,67645,68870
39153,68267,68871
39154,66993,68872
39155,68373,68874
39156,67627,68875
39157,67846,68876
39158,67959,68877
39159,68321,68879
39160,67771,68880
39161,67653,68881
39162,67158,68882
39163,68091,68883
39164,67779,68884
39165,67478,68885
39166,67190,68887
39167,67855,68888
39168,67662,68889
39169,67687,68891
39170,65579,68892
39171,66644,68893
39172,68302,68894
39173,68411,68895
39174,66639,68896
39175,68366,68897
39176,67752,68898
39177,68368,68899
39178,67761,68900
39179,66797,68901
39180,67673,68902
39181,67674,68903
39182,67675,68904
39183,67119,68905
39184,67323,68906
39185,67889,68907
39186,67193,68908
39187,67486,68909
39188,68607,68910
39189,67272,68911
39190,68277,68912
39191,67429,68914
39192,67617,68915
39193,67618,68916
39194,67042,68917
39195,68683,68918
39196,66905,68919
39197,67619,68921
39198,67665,68922
39199,67882,68923
39200,67428,68924
39201,67388,68925
39202,68190,68926
39203,67621,68927
39204,66722,68929
39205,67394,68930
39206,67577,68931
39207,67696,68932
39208,67578,68933
39209,68069,68935
39210,68575,68936
39211,67851,68938
39212,67018,68939
39213,67708,68940
39214,67709,68941
39215,67540,68942
39216,67698,68943
39217,67409,68944
39218,68001,68945
39219,67753,68946
39220,67022,68947
39221,68035,68948
39222,66753,68949
39223,68451,68950
39224,67172,68951
39225,67247,68952
39226,66810,68953
39227,68549,68954
39228,68243,68955
39229,67668,68956
39230,68306,68957
39231,66814,68959
39232,66921,68960
39233,67025,68961
39234,66689,68962
39235,68047,68963
39236,67589,68964
39237,67891,68966
39238,68554,68967
39239,67738,68968
39240,67304,68969
39241,67901,68970
39242,67534,68971
39243,67742,68972
39244,67743,68973
39245,66895,68974
39246,67160,68975
39247,67638,68976
39248,66838,68978
39249,66928,68979
39250,66692,68980
39251,68282,68982
39252,67669,68983
39253,68430,68984
39254,68279,68985
39255,66696,68986
39256,68693,68987
39257,67755,68988
39258,66677,68989
39259,67783,68990
39260,66861,68991
39261,68075,68992
39262,67764,68993
39263,67765,68994
39264,68259,68995
39265,68212,68996
39266,68218,68997
39267,65582,68998
39268,66943,68999
39269,67651,69000
39270,67036,69001
39271,68084,69002
39272,67679,69003
39273,67776,69004
39274,68386,69006
39275,67242,69007
39276,67023,69008
39277,68077,69009
39278,68701,69010
39279,67656,69012
39280,66708,69013
39281,67658,69014
39282,67548,69015
39283,67821,69016
39284,67968,69017
39285,67447,69018
39286,67660,69019
39287,66747,69020
39288,66662,69021
39289,68396,69022
39290,67971,69023
39291,67623,69024
39292,68301,69025
39293,66675,69026
39294,67799,69027
39295,67664,69028
39296,67803,69029
39297,68278,69030
39298,66017,69032
39299,68616,69033
39300,65998,69034
39301,67942,69035
39302,67404,69036
39303,67583,69037
39304,65822,69038
39305,67292,69039
39306,67414,69040
39307,68198,69041
39308,67639,69042
39309,67260,69043
39310,67207,69044
39311,68566,69045
39312,66702,69046
39313,67170,69047
39314,67466,69048
39315,67597,69049
39316,67798,69050
39317,66901,69051
39318,67816,69052
39319,67817,69053
39320,67997,69054
39321,67815,69055
39322,67524,69057
39323,67303,69058
39324,67521,69059
39325,67016,69060
39326,67439,69061
39327,67834,69062
39328,67835,69063
39329,66815,69064
39330,67531,69065
39331,67831,69066
39332,67457,69067
39333,67276,69068
39334,67144,69069
39335,67458,69070
39336,67604,69071
39337,67157,69072
39338,67177,69074
39339,67178,69075
39340,68397,69076
39341,67858,69077
39342,65704,69078
39343,67926,69079
39344,67624,69080
39345,67695,69081
39346,67127,69082
39347,67947,69083
39348,67867,69084
39349,68682,69085
39350,66860,69087
39351,67176,69088
39352,69004,69089
39353,67369,69091
39354,66997,69093
39355,67377,69094
39356,67277,69095
39357,67693,69096
39358,67488,69099
39359,67707,69100
39360,68632,69101
39361,67431,69104
39362,67716,69106
39363,67293,69107
39364,68200,69109
39365,68487,69110
39366,67142,69112
39367,68665,69113
39368,67810,69115
39369,67731,69116
39370,67307,69118
39371,66965,69119
39372,66416,69120
39373,67702,69121
39374,66744,69123
39375,67790,69126
39376,67795,69127
39377,68098,69128
39378,66067,69129
39379,66161,69130
39380,68446,69131
39381,67991,69132
39382,68114,69133
39383,66769,69134
39384,67999,69135
39385,68008,69138
39386,67399,69139
39387,66725,69141
39388,68939,69143
39389,67407,69144
39390,67663,69145
39391,66068,69146
39392,67898,69148
39393,68247,69149
39394,67140,69150
39395,67538,69151
39396,66802,69152
39397,67443,69153
39398,66186,69154
39399,67964,69156
39400,68099,69158
39401,66866,69159
39402,68571,69161
39403,67477,69162
39404,67929,69163
39405,67187,69164
39406,66834,69165
39407,68578,69166
39408,68112,69168
39409,65341,69171
39410,68061,69172
39411,67822,69173
39412,65352,69175
39413,68012,69176
39414,67327,69179
39415,67937,69182
39416,68009,69183
39417,68063,69188
39418,66807,69195
39419,66160,69196
39420,66048,69197
39421,66069,69198
39422,67952,69199
39423,67924,69200
39424,68181,69203
39425,66736,69204
39426,67996,69206
39427,67928,69210
39428,68000,69211
39429,68794,69212
39430,67381,69213
39431,68002,69215
39432,67973,69217
39433,67325,69219
39434,67393,69220
39435,67887,69223
39436,66791,69224
39437,67473,69225
39438,67976,69227
39439,68805,69229
39440,68033,69230
39441,67560,69232
39442,67415,69235
39443,67917,69236
39444,68312,69237
39445,68254,69239
39446,66548,69244
39447,67919,69245
39448,68659,69246
39449,67866,69247
39450,67273,69248
39451,67355,69251
39452,66663,69252
39453,66844,69254
39454,66926,69255
39455,65540,69256
39456,67045,69258
39457,66990,69259
39458,68516,69260
39459,67981,69262
39460,67982,69265
39461,67284,69267
39462,67954,69268
39463,68686,69269
39464,68134,69270
39465,68521,69274
39466,66852,69275
39467,66129,69276
39468,67167,69277
39469,68092,69279
39470,67775,69280
39471,68263,69281
39472,68480,69283
39473,67275,69284
39474,67041,69285
39475,67032,69286
39476,68161,69289
39477,68096,69290
39478,66932,69291
39479,68163,69292
39480,66750,69293
39481,67047,69294
39482,68194,69296
39483,68108,69298
39484,67270,69300
39485,67356,69301
39486,67998,69304
39487,67506,69305
39488,67874,69306
39489,68234,69307
39490,67951,69309
39491,68174,69310
39492,67748,69312
39493,67708,69313
39494,67113,69315
39495,66679,69316
39496,67840,69320
39497,67720,69321
39498,68050,69323
39499,67920,69333
39500,68606,69334
39501,67116,69339
39502,68597,69340
39503,67749,69344
39504,66765,69345
39505,67000,69347
39506,67674,69350
39507,66764,69351
39508,66815,69354
39509,68456,69355
39510,68477,69356
39511,67785,69358
39512,66795,69359
39513,68760,69361
39514,68774,69362
39515,67363,69364
39516,68339,69368
39517,66857,69379
39518,66773,69385
39519,67036,69415
39520,67040,69417
39521,66871,69419
39522,66875,69420
39523,66721,69433
39524,66944,69437
39525,68496,69440
39526,69281,69460
39527,67474,69462
39528,66715,69465
39529,69139,69469
39530,67111,69472
39531,68118,69473
39532,66841,69482
39533,66742,69483
39534,68696,69484
39535,66749,69486
39536,66748,69488
39537,69622,70639
39538,69624,70464
39539,69646,70320
39540,69654,70568
39541,69684,70559
39542,69712,71477
39543,69761,70771
39544,69773,71187
39545,69797,70668
39546,69841,70141
39547,69862,73754
39548,69870,70538
39549,69873,73142
39550,69965,70163
39551,69991,70772
39552,70049,70530
39553,70077,73459
39554,70082,73485
39555,70089,70866
39556,70096,72791
39557,70098,73548
39558,70103,73562
39559,70104,73504
39560,70105,72804
39561,70139,73397
39562,70140,72515
39563,69841,70141
39564,70157,72595
39565,70159,71800
39566,70161,72079
39567,69965,70163
39568,70167,72546
39569,70170,72572
39570,70173,72078
39571,70176,70893
39572,70181,73401
39573,70188,71834
39574,70194,73383
39575,70195,72575
39576,70203,72941
39577,70206,71820
39578,70207,73422
39579,70211,72169
39580,70215,71994
39581,70216,72896
39582,70225,71751
39583,70236,71222
39584,70245,72532
39585,70253,72543
39586,70268,72665
39587,70273,72356
39588,70274,72662
39589,70278,72658
39590,70279,72678
39591,70281,72666
39592,69646,70320
39593,70326,70603
39594,70343,72424
39595,70352,70684
39596,70371,73261
39597,70380,70615
39598,70382,71428
39599,70386,73084
39600,70389,71882
39601,70390,73513
39602,70393,73058
39603,70411,70857
39604,70417,72501
39605,70420,71907
39606,70437,73778
39607,70458,71652
39608,69624,70464
39609,70467,72578
39610,70478,73226
39611,70485,72266
39612,70507,71392
39613,70517,73324
39614,70520,72420
39615,70521,73188
39616,70523,73279
39617,70049,70530
39618,69870,70538
39619,70554,71583
39620,69684,70559
39621,70566,73272
39622,69654,70568
39623,70569,72101
39624,70576,73880
39625,70577,73377
39626,70587,72176
39627,70599,73675
39628,70600,73676
39629,70326,70603
39630,70380,70615
39631,70625,71313
39632,70631,72405
39633,69622,70639
39634,70640,73804
39635,70661,72675
39636,70662,73840
39637,69797,70668
39638,70675,72722
39639,70352,70684
39640,70691,73110
39641,70693,72627
39642,70694,73748
39643,70695,73677
39644,70701,73747
39645,70703,73252
39646,70710,71218
39647,70711,73697
39648,70713,73231
39649,70714,72599
39650,70749,73082
39651,70763,73116
39652,70764,72471
39653,70768,73112
39654,69761,70771
39655,69991,70772
39656,70775,71402
39657,70778,73764
39658,70791,72676
39659,70795,71403
39660,70799,73828
39661,70805,72469
39662,70808,71274
39663,70812,72481
39664,70813,72482
39665,70814,73765
39666,70850,72130
39667,70411,70857
39668,70089,70866
39669,70873,73682
39670,70876,72725
39671,70892,72608
39672,70176,70893
39673,70897,72246
39674,70915,71269
39675,70916,71267
39676,70925,73700
39677,70931,73690
39678,70932,73678
39679,70933,71414
39680,70937,72619
39681,70938,72620
39682,70939,73696
39683,70950,72095
39684,70964,73780
39685,70969,73827
39686,70970,72158
39687,70979,71416
39688,71000,73792
39689,71011,73755
39690,71027,72512
39691,71028,71780
39692,71048,73685
39693,71051,73693
39694,71063,71570
39695,71069,72265
39696,71070,72711
39697,71100,71275
39698,71111,73454
39699,71120,73691
39700,71124,72636
39701,71126,72048
39702,71137,73701
39703,71144,72372
39704,71149,72144
39705,71158,72962
39706,71168,72964
39707,71172,73192
39708,71176,71526
39709,71177,71797
39710,71179,73227
39711,71180,73482
39712,71182,72663
39713,71183,73166
39714,71185,73274
39715,69773,71187
39716,71188,73869
39717,71189,73786
39718,71190,73339
39719,71191,73396
39720,71192,72070
39721,71196,71732
39722,71197,73301
39723,71198,73404
39724,71201,72890
39725,71205,72033
39726,71207,73534
39727,71210,72440
39728,71212,72594
39729,71216,73424
39730,71217,73349
39731,70710,71218
39732,71219,72179
39733,71220,73334
39734,71221,72951
39735,70236,71222
39736,71223,72484
39737,71226,72956
39738,71227,72329
39739,71228,71614
39740,71229,72518
39741,71233,72598
39742,71235,72622
39743,71237,73604
39744,71238,72623
39745,71239,73295
39746,71240,72592
39747,71242,73319
39748,71243,72547
39749,71244,73305
39750,71245,72455
39751,71246,72600
39752,71247,72454
39753,71249,71958
39754,71250,72367
39755,71251,72570
39756,71252,72465
39757,71253,72579
39758,71254,72121
39759,71255,73515
39760,71256,72549
39761,71257,73417
39762,71258,72054
39763,71259,72685
39764,71260,73557
39765,71261,72611
39766,71262,72612
39767,71263,72557
39768,71264,72478
39769,71265,73573
39770,71266,72132
39771,70916,71267
39772,71268,72568
39773,70915,71269
39774,71272,72601
39775,71273,71404
39776,70808,71274
39777,71100,71275
39778,71276,72502
39779,71277,72503
39780,71278,72504
39781,71279,72506
39782,71282,72510
39783,71283,72513
39784,71285,73156
39785,71287,72453
39786,71289,73331
39787,71290,73151
39788,71291,72380
39789,71293,72727
39790,71294,72525
39791,71296,72564
39792,71298,72468
39793,71299,72317
39794,71300,72857
39795,71301,73335
39796,71302,72848
39797,71303,72870
39798,71304,72703
39799,71305,72900
39800,71306,72569
39801,71307,72476
39802,71309,71928
39803,71310,72315
39804,71311,72872
39805,71312,72492
39806,70625,71313
39807,71314,72457
39808,71315,72850
39809,71316,72895
39810,71317,72105
39811,71318,73180
39812,71319,72644
39813,71320,72459
39814,71321,72879
39815,71322,72551
39816,71323,73327
39817,71324,72460
39818,71326,73080
39819,71327,73405
39820,71328,71884
39821,71330,73063
39822,71331,73406
39823,71333,73056
39824,71334,72957
39825,71335,71889
39826,71337,72343
39827,71338,72736
39828,71339,72464
39829,71342,72574
39830,71343,71853
39831,71345,72854
39832,71346,73531
39833,71347,72466
39834,71348,72398
39835,71349,73214
39836,71350,72907
39837,71351,72987
39838,71352,72583
39839,71358,73184
39840,71359,73775
39841,71360,72838
39842,71361,73179
39843,71362,72916
39844,71363,73421
39845,71365,73375
39846,71366,72558
39847,71367,73238
39848,71368,72545
39849,71371,73337
39850,71374,73004
39851,71375,73026
39852,71376,73373
39853,71377,73560
39854,71378,72937
39855,71380,72477
39856,71381,72846
39857,71382,72677
39858,71383,73551
39859,71384,73315
39860,71385,72618
39861,71386,73427
39862,71387,72483
39863,71388,72470
39864,71389,72730
39865,71390,72624
39866,71391,72625
39867,70507,71392
39868,71394,72757
39869,71396,73351
39870,71397,72103
39871,71398,73162
39872,71399,73269
39873,71400,72327
39874,71401,72487
39875,70775,71402
39876,70795,71403
39877,71273,71404
39878,71405,73510
39879,71406,72770
39880,71407,73157
39881,71408,73521
39882,71409,73821
39883,71410,72975
39884,71411,72442
39885,70933,71414
39886,71415,72444
39887,70979,71416
39888,71418,72651
39889,71419,72650
39890,71420,72781
39891,71421,72997
39892,71422,72698
39893,71423,72383
39894,71424,72843
39895,71425,72981
39896,71427,72986
39897,70382,71428
39898,71429,72413
39899,71430,73158
39900,71431,72768
39901,71432,72765
39902,71434,72802
39903,71436,72767
39904,71437,72990
39905,71438,73386
39906,71439,72683
39907,71440,73791
39908,71441,72972
39909,71442,72998
39910,71443,72649
39911,71445,73332
39912,71447,72530
39913,71449,73001
39914,71450,73057
39915,71451,72792
39916,71452,72776
39917,71453,72474
39918,71455,73425
39919,71456,73708
39920,71458,71877
39921,71461,73471
39922,71462,73661
39923,71464,72720
39924,71465,72978
39925,71467,73484
39926,71468,73326
39927,71469,73592
39928,71470,72970
39929,71471,73536
39930,71472,73415
39931,71473,73830
39932,71474,73055
39933,71475,73643
39934,71476,73420
39935,69712,71477
39936,71479,72942
39937,71480,73256
39938,71482,72507
39939,71483,72511
39940,71484,73753
39941,71485,73462
39942,71486,72556
39943,71487,72071
39944,71490,72213
39945,71491,73392
39946,71492,73633
39947,71493,73165
39948,71494,72691
39949,71495,72548
39950,71496,71970
39951,71497,72734
39952,71498,73589
39953,71499,73190
39954,71500,72968
39955,71501,72563
39956,71502,73090
39957,71503,71952
39958,71504,73032
39959,71505,73371
39960,71506,72318
39961,71508,72324
39962,71509,72875
39963,71510,72913
39964,71511,73045
39965,71512,72472
39966,71514,73558
39967,71515,73839
39968,71516,72989
39969,71518,72833
39970,71519,72509
39971,71520,72669
39972,71521,72839
39973,71522,72198
39974,71523,73367
39975,71524,73127
39976,71525,73078
39977,71176,71526
39978,71527,72762
39979,71528,72232
39980,71529,72861
39981,71530,72863
39982,71531,72661
39983,71533,72664
39984,71534,72885
39985,71535,72873
39986,71536,72874
39987,71537,72668
39988,71538,73086
39989,71539,72694
39990,71540,72560
39991,71541,72905
39992,71542,72357
39993,71544,73281
39994,71545,72106
39995,71546,73096
39996,71547,72908
39997,71548,72845
39998,71549,72844
39999,71550,73099
40000,71551,72292
40001,71552,72918
40002,71553,72920
40003,71554,72797
40004,71555,72922
40005,71556,72949
40006,71558,72239
40007,71559,72931
40008,71560,72785
40009,71561,72451
40010,71562,72687
40011,71563,72938
40012,71565,72947
40013,71566,73119
40014,71567,72370
40015,71568,72753
40016,71569,73103
40017,71063,71570
40018,71571,72952
40019,71573,72834
40020,71574,72744
40021,71575,73145
40022,71576,72864
40023,71577,72772
40024,71578,72855
40025,71579,72894
40026,71580,73221
40027,71581,72910
40028,71582,73225
40029,70554,71583
40030,71584,72793
40031,71585,72917
40032,71586,73545
40033,71587,73276
40034,71588,72903
40035,71589,73271
40036,71590,72831
40037,71591,72832
40038,71592,72717
40039,71594,72759
40040,71595,72760
40041,71597,73649
40042,71598,72897
40043,71599,73141
40044,71600,72514
40045,71601,72136
40046,71602,73388
40047,71603,73650
40048,71604,73126
40049,71605,73148
40050,71606,73002
40051,71607,72764
40052,71608,72603
40053,71609,72204
40054,71610,72655
40055,71611,72205
40056,71228,71614
40057,71615,72763
40058,71617,73041
40059,71618,73257
40060,71619,73154
40061,71620,72859
40062,71621,72771
40063,71622,72414
40064,71623,72219
40065,71624,72867
40066,71625,73514
40067,71626,73607
40068,71628,73835
40069,71629,72911
40070,71630,73170
40071,71631,73131
40072,71632,72773
40073,71633,73175
40074,71634,72819
40075,71635,72775
40076,71636,72876
40077,71637,72782
40078,71638,72878
40079,71639,72542
40080,71640,73047
40081,71641,73505
40082,71642,72554
40083,71643,72729
40084,71644,72721
40085,71645,72779
40086,71647,72823
40087,71648,72780
40088,71649,72073
40089,71650,72243
40090,70458,71652
40091,71653,73191
40092,71654,72672
40093,71655,73799
40094,71658,73518
40095,71659,72253
40096,71660,72816
40097,71661,72813
40098,71662,72784
40099,71664,72719
40100,71665,72699
40101,71666,72786
40102,71667,72157
40103,71668,72388
40104,71669,73203
40105,71670,73211
40106,71671,72435
40107,71672,72581
40108,71673,72298
40109,71675,72788
40110,71676,72798
40111,71677,72794
40112,71678,72820
40113,71679,73132
