,game1,game2
21037,72035,73353
21038,72036,73290
21039,72037,73288
21040,72038,73287
21041,72039,72657
21042,72040,73618
21043,72041,72382
21044,72042,73486
21045,72043,72868
21046,72045,72904
21047,72046,73608
21048,72047,72667
21049,72049,73460
21050,72050,73526
21051,72053,73304
21052,72057,72934
21053,72058,73313
21054,72059,73316
21055,72060,73317
21056,72061,72692
21057,72062,72397
21058,72063,73309
21059,72064,72752
21060,72065,73012
21061,72066,73360
21062,72067,73273
21063,72069,73800
21064,72076,72973
21065,72080,73492
21066,72081,73463
21067,72082,73138
21068,72083,73343
21069,72084,73173
21070,72085,73384
21071,72086,73146
21072,72087,73363
21073,72088,72847
21074,72089,73793
21075,72090,73255
21076,72091,72928
21077,72092,72701
21078,72093,73767
21079,72094,72858
21080,72099,73241
21081,72102,72705
21082,72104,72706
21083,72107,73300
21084,72108,73185
21085,72111,73591
21086,72113,72825
21087,72114,73656
21088,72115,73599
21089,72116,73593
21090,72118,73370
21091,72119,72866
21092,72122,72923
21093,72123,72924
21094,72124,73622
21095,72126,72751
21096,72127,73069
21097,72128,72994
21098,72129,73382
21099,72131,73354
21100,72133,72695
21101,72137,73144
21102,72138,73509
21103,72139,73467
21104,72140,73267
21105,72141,73476
21106,72142,73011
21107,72145,73559
21108,72146,73472
21109,72147,73487
21110,72148,73437
21111,72149,73496
21112,72150,73172
21113,72152,73511
21114,72153,72710
21115,72154,73520
21116,72155,73524
21117,72156,72761
21118,72159,73533
21119,72160,73810
21120,72161,73539
21121,72162,73540
21122,72163,73542
21123,72164,73449
21124,72165,72640
21125,72166,72914
21126,72167,73549
21127,72168,73694
21128,72170,73553
21129,72171,73567
21130,72172,72607
21131,72173,73563
21132,72174,73566
21133,72175,72999
21134,72177,72690
21135,72178,73575
21136,72181,72808
21137,72182,73538
21138,72183,73390
21139,72184,73523
21140,72186,73439
21141,72187,73522
21142,72188,73543
21143,72189,73480
21144,72192,73452
21145,72193,73022
21146,72194,73453
21147,72197,73457
21148,72199,73590
21149,72200,73465
21150,72201,73423
21151,72203,72490
21152,72207,73939
21153,72208,73468
21154,72209,73586
21155,72210,73601
21156,72214,73391
21157,72216,73164
21158,72217,73409
21159,72218,73436
21160,72222,73924
21161,72223,73489
21162,72225,73493
21163,72226,73494
21164,72227,73129
21165,72228,73399
21166,72229,73395
21167,72230,73477
21168,72231,73497
21169,72233,73634
21170,72234,73400
21171,72236,73359
21172,72238,72671
21173,72240,73403
21174,72241,73021
21175,72242,73089
21176,72244,73658
21177,72245,73066
21178,72247,73174
21179,72248,73458
21180,72252,73051
21181,72255,73440
21182,72256,73441
21183,72257,73408
21184,72258,73503
21185,72259,72835
21186,72260,72898
21187,72261,73455
21188,72264,73181
21189,72269,72639
21190,72271,73537
21191,72272,73412
21192,72273,73413
21193,72274,73429
21194,72275,73414
21195,72277,73443
21196,72281,73508
21197,72283,73416
21198,72284,73822
21199,72286,72679
21200,72287,73550
21201,72288,73402
21202,72289,73447
21203,72290,73418
21204,72291,73407
21205,72294,73552
21206,72295,73311
21207,72297,73648
21208,72301,73564
21209,72302,73250
21210,72304,73389
21211,72305,73314
21212,72306,73669
21213,72308,73572
21214,72309,73426
21215,72310,73641
21216,72311,73574
21217,72312,73461
21218,72313,73571
21219,72314,73428
21220,72319,73653
21221,72320,73444
21222,72321,73580
21223,72322,73478
21224,72323,73581
21225,72325,73597
21226,72326,73617
21227,72330,73711
21228,72331,73094
21229,72332,73614
21230,72333,73664
21231,72335,72497
21232,72338,72953
21233,72339,73624
21234,72340,73619
21235,72342,73610
21236,72344,73297
21237,72347,72988
21238,72348,73588
21239,72352,73430
21240,72354,73871
21241,72358,73616
21242,72360,73527
21243,72369,73704
21244,72373,73466
21245,72376,73431
21246,72377,73582
21247,72378,72963
21248,72379,73150
21249,72385,73789
21250,72396,73025
21251,72399,73344
21252,72400,73341
21253,72402,73342
21254,72407,73350
21255,72415,73776
21256,72416,72544
21257,72417,73623
21258,72418,73346
21259,72419,73500
21260,72421,73217
21261,72423,73361
21262,72425,72635
21263,72428,73517
21264,72430,73195
21265,72432,73823
21266,72434,72958
21267,72436,73061
21268,72437,72585
21269,72438,73488
21270,72441,73652
21271,72447,73850
21272,72449,73598
21273,72450,73751
21274,72452,73044
21275,72456,73865
21276,72462,73874
21277,72463,73803
21278,72467,73813
21279,72473,73833
21280,72475,73556
21281,72480,73845
21282,72485,73673
21283,72486,73320
21284,72488,73757
21285,72491,73358
21286,72493,73807
21287,72494,73814
21288,72495,73817
21289,72496,73818
21290,72498,73232
21291,72499,73235
21292,72500,73857
21293,72505,73595
21294,72508,73703
21295,72516,73345
21296,72517,73717
21297,72519,73713
21298,72520,73679
21299,72521,73600
21300,72522,73433
21301,72528,73735
21302,72529,73139
21303,72534,73723
21304,72539,73490
21305,72540,73651
21306,72550,73062
21307,72561,73434
21308,72562,73692
21309,72565,73674
21310,72571,73525
21311,72573,73583
21312,72577,73736
21313,72580,73213
21314,72582,73535
21315,72584,73695
21316,72587,72715
21317,72588,73737
21318,72589,73034
21319,72591,73659
21320,72593,73446
21321,72596,73699
21322,72597,73105
21323,72602,73104
21324,72605,73576
21325,72606,73394
21326,72614,73706
21327,72615,73625
21328,72621,73709
21329,72626,73627
21330,72628,73852
21331,72629,72936
21332,72632,73746
21333,72634,73411
21334,72637,73019
21335,72641,73376
21336,72643,73243
21337,72648,73826
21338,72652,73761
21339,72654,73585
21340,72660,73160
21341,72670,73654
21342,72673,73615
21343,72674,73303
21344,72680,73594
21345,72682,73547
21346,72689,73293
21347,72693,72955
21348,72696,73855
21349,72697,73662
21350,72702,73325
21351,72709,73797
21352,72712,73844
21353,72713,73565
21354,72714,73448
21355,72716,73875
21356,72718,73809
21357,72732,73632
21358,72733,73612
21359,72735,73479
21360,72739,73102
21361,72740,73333
21362,72742,73819
21363,72750,73328
21364,72756,73672
21365,72766,73348
21366,72769,73079
21367,72778,73362
21368,72783,73368
21369,72787,73410
21370,72789,73640
21371,72810,73584
21372,72811,73052
21373,72812,73474
21374,72814,73432
21375,72815,73495
21376,72821,73544
21377,72827,73072
21378,72829,73541
21379,72853,73438
21380,72856,73435
21381,72888,73798
21382,72901,73787
21383,72902,73530
21384,72909,73442
21385,72912,73577
21386,72927,73229
21387,72961,73445
21388,72965,73161
21389,72969,73636
21390,72971,73528
21391,72996,73299
21392,73009,73889
21393,73010,73385
21394,73018,73642
21395,73023,73629
21396,73024,73912
21397,73027,73838
21398,73039,73605
21399,73043,73609
21400,73049,73670
21401,73059,73660
21402,73152,73602
21403,73183,73788
21404,73208,73529
21405,73216,73812
21406,73222,73816
21407,73247,73837
21408,73264,73849
21409,73284,73569
21410,72451,73630
21411,72367,73637
21412,73092,73638
21413,72172,73645
21414,70763,73705
21415,72802,73726
21416,72334,73738
21417,73107,73739
21418,71920,73770
21419,72498,73825
21420,70390,73829
21421,72013,73846
21422,71423,73861
21423,71728,73866
21424,72965,73883
21425,71494,73886
21426,71538,73895
21427,72733,73897
21428,72266,73899
21429,71515,73900
21430,73571,73902
21431,73837,73903
21432,73452,73906
21433,70694,73907
21434,72650,73908
21435,73200,73914
21436,71792,73918
21437,71327,73927
21438,72826,73932
21439,72083,73934
21440,72304,73937
21441,72182,73962
21442,72800,73973
21443,72712,73975
21444,73426,73976
21445,73445,73982
21446,72450,73986
21447,72720,73988
21448,72231,73994
21449,73803,74005
21450,71358,74010
21451,71307,74016
21452,71706,74017
21453,72584,74018
21454,73258,74024
21455,72810,74025
21456,72561,74026
21457,73399,74030
21458,70225,74034
21459,72829,74040
21460,72308,74041
21461,74095,75155
21462,74193,75372
21463,74204,74854
21464,74263,75787
21465,74282,74557
21466,74302,74706
21467,74321,75567
21468,74333,75219
21469,74341,74987
21470,74357,76086
21471,74381,77366
21472,74396,77435
21473,74399,77913
21474,74413,74910
21475,74421,77380
21476,74422,76072
21477,74446,74931
21478,74459,75001
21479,74468,75282
21480,74475,75202
21481,74489,74893
21482,74570,78328
21483,74588,75472
21484,74622,77030
21485,74625,76734
21486,74628,75573
21487,74664,76261
21488,74668,76759
21489,74671,77612
21490,74675,77343
21491,74712,78396
21492,74730,78430
21493,74762,75071
21494,74769,75196
21495,74782,76182
21496,74794,75513
21497,74811,75548
21498,74835,78184
21499,74849,77506
21500,74857,77425
21501,74903,77667
21502,74926,76110
21503,74950,75695
21504,74968,77941
21505,74999,77873
21506,75013,76565
21507,75020,75551
21508,75026,75352
21509,75080,76495
21510,75109,76469
21511,75169,76877
21512,75210,76287
21513,75230,76965
21514,75250,77220
21515,75365,76209
21516,75390,76800
21517,75394,76627
21518,75395,78302
21519,75405,76699
21520,75414,78206
21521,75441,77290
21522,75442,76156
21523,75466,76747
21524,75499,78301
21525,75502,76198
21526,75503,78198
21527,75516,76212
21528,75537,77138
21529,75549,78309
21530,75556,78383
21531,75557,78384
21532,75560,78387
21533,75562,78398
21534,75564,77136
21535,75565,76854
21536,75569,77500
21537,75572,77056
21538,75575,78410
21539,75581,77104
21540,75582,77061
21541,75585,77626
21542,75588,76394
21543,75590,77119
21544,75591,77550
21545,75592,78332
21546,75594,77357
21547,75595,77088
21548,75596,78295
21549,75597,77123
21550,75598,77124
21551,75599,78446
21552,75607,78464
21553,75608,77584
21554,75609,77130
21555,75611,78468
21556,75612,77327
21557,75613,78346
21558,75614,77889
21559,75616,76472
21560,75619,77137
21561,75622,77940
21562,75631,78330
21563,75632,78333
21564,75633,78318
21565,75635,78071
21566,75636,77048
21567,75637,78331
21568,75638,77287
21569,75639,76601
21570,75640,77157
21571,75641,78322
21572,75642,78454
21573,75644,77168
21574,75645,78339
21575,75648,77408
21576,75649,77183
21577,75650,77173
21578,75651,77031
21579,75652,77312
21580,75654,77641
21581,75656,78441
21582,75657,78121
21583,75658,78122
21584,75659,77186
21585,75660,77379
21586,75661,75972
21587,75662,76975
21588,75663,78399
21589,75666,78246
21590,75667,77762
21591,75668,78135
21592,75673,77241
21593,75675,78448
21594,75677,77202
21595,75678,77109
21596,75679,77085
21597,75681,78142
21598,75687,77836
21599,75688,78252
21600,75689,77342
21601,75690,78428
21602,75691,78208
21603,75693,78186
21604,75701,78319
21605,75702,78470
21606,75705,78435
21607,75707,77234
21608,75708,78256
21609,75709,77236
21610,75711,77205
21611,75717,77251
21612,75720,77256
21613,75721,78199
21614,75723,78461
21615,75724,78462
21616,75725,78463
21617,75726,78201
21618,75727,78345
21619,75729,77587
21620,75731,77266
21621,75732,78338
21622,75733,76960
21623,75735,78348
21624,75736,77280
21625,75737,77223
21626,75738,77398
21627,75739,76363
21628,75743,76858
21629,75745,77289
21630,75747,76891
21631,75749,77201
21632,75751,77301
21633,75754,77071
21634,75758,77319
21635,75759,77273
21636,75760,77594
21637,75762,78381
21638,75763,78113
21639,75764,76247
21640,75765,77305
21641,75767,78031
21642,75768,77316
21643,75769,78414
21644,75770,78036
21645,75771,77611
21646,75774,78041
21647,75775,77321
21648,75776,77323
21649,75778,77297
21650,75780,78337
21651,75781,77311
21652,75784,78061
21653,75785,78343
21654,75790,77974
21655,75797,77315
21656,75798,77336
21657,75800,78490
21658,75802,78055
21659,75803,77065
21660,75804,77424
21661,75808,76744
21662,75810,77494
21663,75812,76969
21664,75815,77898
21665,75816,77046
21666,75818,77925
21667,75819,77050
21668,75821,77307
21669,75822,76733
21670,75823,77164
21671,75824,77169
21672,75825,77261
21673,75826,76860
21674,75827,76861
21675,75828,77396
21676,75831,78116
21677,75833,77683
21678,75834,77414
21679,75835,78434
21680,75836,76824
21681,75837,78413
21682,75838,77689
21683,75839,77006
21684,75840,77994
21685,75841,78419
21686,75843,76588
21687,75845,78017
21688,75846,76717
21689,75847,78151
21690,75848,77064
21691,75849,78230
21692,75850,77188
21693,75852,77904
21694,75854,77385
21695,75856,77555
21696,75859,78007
21697,75862,77391
21698,75863,77875
21699,75864,76466
21700,75865,77395
21701,75866,77928
21702,75867,77080
21703,75868,77546
21704,75869,78207
21705,75870,77955
21706,75873,77151
21707,75874,77152
21708,75875,77778
21709,75876,77422
21710,75877,77160
21711,75879,77178
21712,75880,77184
21713,75881,77200
21714,75882,77242
21715,75883,77457
21716,75884,77990
21717,75885,77198
21718,75887,77423
21719,75888,78424
21720,75889,77212
21721,75890,77539
21722,75891,77213
21723,75892,77175
21724,75893,77428
21725,75894,77129
21726,75895,77217
21727,75896,77118
21728,75897,77229
21729,75898,77863
21730,75899,77240
21731,75900,77176
21732,75901,77440
21733,75902,77133
21734,75903,77227
21735,75904,77299
21736,75905,77437
21737,75906,76682
21738,75907,77882
21739,75908,77262
21740,75909,77451
21741,75910,77452
21742,75911,77270
21743,75912,77454
21744,75913,77410
21745,75914,77406
21746,75915,77823
21747,75916,76826
21748,75917,78076
21749,75918,77292
21750,75919,76763
21751,75920,78390
21752,75921,77148
21753,75922,77607
21754,75923,77924
21755,75924,77089
21756,75925,77090
21757,75926,77473
21758,75927,78281
21759,75928,77155
21760,75929,77717
21761,75930,78009
21762,75931,77891
21763,75932,77103
21764,75933,77150
21765,75934,77483
21766,75937,77094
21767,75938,77927
21768,75939,77313
21769,75940,77785
21770,75941,77786
21771,75944,77604
21772,75945,77308
21773,75946,77142
21774,75947,76392
21775,75948,76383
21776,75949,77105
21777,75950,77222
21778,75951,76859
21779,75952,77053
21780,75953,77591
21781,75954,77497
21782,75955,77409
21783,75956,77096
21784,75957,77097
21785,75959,78114
21786,75960,77411
21787,75961,77630
21788,75962,78264
21789,75963,77507
21790,75964,77100
21791,75966,77745
21792,75967,76869
21793,75968,77378
21794,75969,77245
21795,75970,77515
21796,75971,76828
21797,75973,77107
21798,75974,77187
21799,75975,77517
21800,75976,77102
21801,75977,78315
21802,75978,78293
21803,75979,77224
21804,75980,77149
21805,75981,77763
21806,75982,76881
21807,75983,76882
21808,75985,76884
21809,75986,77808
21810,75987,77195
21811,75988,77389
21812,75989,77529
21813,75990,76594
21814,75993,77375
21815,75994,76814
21816,75995,77733
21817,75996,78292
21818,75998,77442
21819,75999,77113
21820,76000,77114
21821,76001,77214
21822,76002,76906
21823,76003,77117
21824,76004,77219
21825,76005,77588
21826,76006,77492
21827,76007,76418
21828,76009,78432
21829,76010,77087
21830,76011,77120
21831,76012,77170
21832,76014,77108
21833,76015,77260
21834,76016,77382
21835,76017,77450
21836,76018,76758
21837,76020,77560
21838,76021,76622
21839,76022,77557
21840,76023,77561
21841,76024,77865
21842,76025,77238
21843,76026,76885
21844,76027,77567
21845,76028,77127
21846,76029,76892
21847,76030,77111
21848,76031,77571
21849,76033,78451
21850,76034,77239
21851,76035,77121
21852,76039,77525
21853,76040,77131
21854,76041,77259
21855,76042,77883
21856,76043,77077
21857,76044,77748
21858,76045,77265
21859,76046,76955
21860,76049,77126
21861,76050,77272
21862,76052,77857
21863,76053,77381
21864,76054,77596
21865,76055,77985
21866,76056,77666
21867,76057,77600
21868,76058,78213
21869,76059,77807
21870,76061,78159
21871,76062,77455
21872,76063,78248
21873,76064,77057
21874,76065,77073
21875,76066,77855
21876,76067,77332
21877,76068,77302
21878,76069,77322
21879,76073,77162
21880,76075,77628
21881,76076,77986
21882,76079,77646
21883,76082,77303
21884,76083,77644
21885,76084,76483
21886,76085,77317
21887,76087,77615
21888,76088,77832
21889,76089,77651
21890,76090,77698
21891,76091,77427
21892,76092,77676
21893,76093,77443
21894,76094,77623
21895,76097,77892
21896,76099,77329
21897,76100,78216
21898,76101,76967
21899,76104,77083
21900,76107,78320
21901,76108,77099
21902,76109,77508
21903,76111,78034
21904,76112,78289
21905,76116,77488
21906,76117,78174
21907,76118,77386
21908,76119,78143
21909,76120,76762
21910,76121,77659
21911,76122,78188
21912,76123,77444
21913,76124,77632
21914,76127,77714
21915,76128,77998
21916,76129,77355
21917,76130,76714
21918,76132,76462
21919,76133,77101
21920,76134,77267
21921,76135,77350
21922,76136,78239
21923,76137,77405
21924,76138,77660
21925,76139,77338
21926,76140,76482
21927,76141,77675
21928,76142,77796
21929,76143,77800
21930,76144,77501
21931,76145,77578
21932,76146,77367
21933,76147,77067
21934,76150,77649
21935,76151,77370
21936,76152,77340
21937,76154,77372
21938,76155,77534
21939,76157,77344
21940,76161,78232
21941,76162,76926
21942,76163,78012
21943,76165,77991
21944,76166,77449
21945,76167,77079
21946,76168,77271
21947,76169,78234
21948,76170,77349
21949,76171,78209
21950,76172,77625
21951,76173,78235
21952,76174,77471
21953,76175,77472
21954,76178,77719
21955,76179,77466
21956,76180,77485
21957,76181,77486
21958,76184,77730
21959,76185,77504
21960,76186,77098
21961,76187,77509
21962,76188,77727
21963,76189,77359
21964,76190,77416
21965,76191,78138
21966,76192,76420
21967,76193,77540
21968,76194,77429
21969,76195,77527
21970,76196,76528
21971,76197,78003
21972,76199,77547
21973,76200,77520
21974,76201,77559
21975,76202,77631
21976,76203,77565
21977,76204,77746
21978,76206,77703
21979,76207,77574
21980,76208,77475
21981,76210,77447
21982,76211,77581
21983,76213,77592
21984,76214,77595
21985,76216,77598
21986,76217,77757
21987,76218,77415
21988,76219,77293
21989,76220,77613
21990,76221,77563
21991,76222,77438
21992,76223,77532
21993,76224,77469
21994,76225,77542
21995,76227,77399
21996,76229,77468
21997,76230,78308
21998,76231,77523
21999,76232,77669
22000,76233,77448
22001,76234,77481
22002,76236,77697
22003,76237,76522
22004,76238,77782
22005,76240,77404
22006,76241,77463
22007,76243,78099
22008,76246,77638
22009,76248,77490
22010,76249,77467
22011,76250,77797
22012,76251,76548
22013,76252,78175
22014,76253,77403
22015,76255,77364
22016,76256,77369
22017,76257,77174
22018,76258,77503
22019,76259,77407
22020,76260,77032
22021,76262,77959
22022,76263,77420
22023,76266,77813
22024,76267,78164
22025,76268,77516
22026,76270,77426
22027,76271,76691
22028,76272,77961
22029,76273,77417
22030,76274,77522
22031,76275,77824
22032,76276,77192
22033,76277,77965
22034,76279,77825
22035,76280,77470
22036,76281,78081
22037,76282,76496
22038,76284,77421
22039,76285,77826
22040,76286,77478
22041,76288,77731
22042,76289,77678
22043,76290,77732
22044,76291,77830
22045,76292,78296
22046,76294,77997
22047,76295,78290
22048,76296,77009
22049,76297,77541
22050,76298,77944
22051,76300,77544
22052,76301,77460
22053,76302,77652
22054,76303,78394
22055,76305,77845
22056,76307,77221
22057,76308,77738
22058,76311,77432
22059,76312,77551
22060,76314,76940
22061,76315,77431
22062,76316,77553
22063,76317,78006
22064,76319,77434
22065,76320,76721
22066,76321,77859
22067,76322,77181
22068,76323,77562
22069,76324,77433
22070,76325,77589
22071,76326,77564
22072,76327,77439
22073,76328,77543
22074,76330,77862
22075,76331,77430
22076,76332,77831
22077,76333,77474
22078,76336,77573
22079,76337,77878
22080,76338,77921
22081,76339,78456
22082,76340,77255
22083,76341,78386
22084,76342,77521
22085,76343,77039
22086,76344,77582
22087,76345,77363
22088,76346,77583
22089,76348,77751
22090,76349,76705
22091,76350,77268
22092,76351,77400
22093,76352,77590
22094,76353,77453
22095,76355,76921
22096,76356,77441
22097,76358,77445
22098,76359,77456
22099,76360,77330
22100,76361,77043
22101,76362,77709
22102,76365,77605
22103,76369,77640
22104,76370,77514
22105,76371,77767
22106,76372,76936
22107,76373,77458
22108,76374,77755
22109,76375,77614
22110,76378,77479
22111,76379,77616
22112,76382,77165
22113,76384,76806
22114,76385,77446
22115,76386,77931
22116,76387,77347
22117,76388,77402
22118,76389,77935
22119,76390,76584
22120,76393,77734
22121,76395,77930
22122,76396,77627
22123,76397,76633
22124,76398,77549
22125,76399,77621
22126,76401,77558
22127,76402,77942
22128,76403,77419
22129,76404,77254
22130,76405,77620
22131,76406,77418
22132,76407,77634
22133,76408,77278
22134,76409,77333
22135,76410,77635
22136,76412,77718
22137,76413,77809
22138,76415,77788
22139,76417,77936
22140,76419,77728
22141,76421,78219
22142,76422,78288
22143,76424,77225
22144,76425,77477
22145,76427,77609
22146,76429,78107
22147,76430,76990
22148,76431,77658
22149,76432,77713
22150,76433,78018
22151,76434,77773
22152,76435,77827
22153,76436,77977
22154,76437,77051
22155,76438,77484
22156,76439,77979
22157,76440,77690
22158,76441,77794
22159,76442,77806
22160,76443,77253
22161,76445,77281
22162,76446,78033
22163,76447,77556
22164,76448,77969
22165,76451,78285
22166,76452,77829
22167,76453,78335
22168,76454,76895
22169,76458,77801
22170,76459,77934
22171,76460,77436
22172,76461,77769
22173,76463,78054
22174,76464,77248
22175,76465,77074
22176,76467,77580
22177,76468,77704
22178,76470,77887
22179,76471,77992
22180,76473,78262
22181,76474,77597
22182,76476,77900
22183,76477,77723
22184,76478,77784
22185,76479,77526
22186,76480,78027
22187,76481,77983
22188,76485,77793
22189,76486,77816
22190,76488,78083
22191,76489,78037
22192,76490,77412
22193,76491,78040
22194,76493,77112
22195,76494,77839
22196,76498,77842
22197,76499,77737
22198,76500,77849
22199,76501,77895
22200,76502,77896
22201,76503,78065
22202,76504,77348
22203,76505,77868
22204,76506,77722
22205,76507,77877
22206,76509,78066
22207,76510,77881
22208,76511,77320
22209,76512,77884
22210,76514,77885
22211,76515,77890
22212,76516,77922
22213,76517,77897
22214,76518,78217
22215,76519,78095
22216,76520,77907
22217,76521,77304
22218,76523,77906
22219,76524,77700
22220,76525,77909
22221,76526,77914
22222,76527,77911
22223,76529,78222
22224,76531,77950
22225,76532,77871
22226,76534,77772
22227,76536,76992
22228,76537,77776
22229,76538,78022
22230,76539,78023
22231,76540,77750
22232,76541,77196
22233,76543,77629
22234,76544,77487
22235,76545,77309
22236,76546,77593
22237,76547,78242
22238,76549,77749
22239,76550,77335
22240,76551,78643
22241,76552,78109
22242,76553,78110
22243,76554,78111
22244,76555,77054
22245,76556,77984
22246,76557,78097
22247,76558,77803
22248,76560,78112
22249,76562,77686
22250,76563,78247
22251,76564,77682
22252,76567,77511
22253,76569,77822
22254,76570,78125
22255,76571,77989
22256,76573,77725
22257,76574,78130
22258,76576,78153
22259,76577,77729
22260,76582,78202
22261,76583,77622
22262,76587,77373
22263,76589,77966
22264,76590,78513
22265,76591,77286
22266,76592,77695
22267,76593,78425
22268,76595,78251
22269,76597,77838
22270,76598,77736
22271,76599,77840
22272,76600,77724
22273,76602,77684
22274,76603,77943
22275,76604,78530
22276,76605,77908
22277,76606,78220
22278,76607,77726
22279,76609,77962
22280,76610,77226
22281,76611,77191
22282,76612,77835
22283,76613,77739
22284,76614,77740
22285,76615,77692
22286,76616,77854
22287,76617,77655
22288,76619,77742
22289,76620,78442
22290,76621,78156
22291,76623,78177
22292,76624,77864
22293,76625,77720
22294,76626,77917
22295,76628,77081
22296,76629,77706
22297,76630,77869
22298,76631,77872
22299,76634,76935
22300,76635,77275
22301,76638,77747
22302,76640,77576
22303,76641,77879
22304,76644,77951
22305,76645,77258
22306,76646,77774
22307,76649,78204
22308,76650,77952
22309,76651,77752
22310,76652,77780
22311,76653,77753
22312,76655,76962
22313,76656,77756
22314,76657,78070
22315,76658,77957
22316,76659,78215
22317,76660,77901
22318,76662,77761
22319,76664,77759
22320,76665,77461
22321,76666,77760
22322,76669,77764
22323,76671,77968
22324,76672,78077
22325,76673,77947
22326,76674,76889
22327,76675,77912
22328,76678,78016
22329,76679,77599
22330,76680,77923
22331,76684,78146
22332,76685,77163
22333,76687,77791
22334,76688,78118
22335,76689,77505
22336,76690,78244
22337,76693,77708
22338,76697,77938
22339,76698,78253
22340,76700,77939
22341,76701,77016
22342,76702,78255
22343,76703,77945
22344,76704,77937
22345,76706,77078
22346,76707,77888
22347,76708,77276
22348,76709,77023
22349,76710,77510
22350,76715,77004
22351,76716,77209
22352,76719,78163
22353,76723,77665
22354,76724,78210
22355,76726,77779
22356,76727,77670
22357,76728,77671
22358,76729,78098
22359,76730,78304
22360,76731,77674
22361,76735,77804
22362,76736,77331
22363,76738,78157
22364,76739,77814
22365,76740,77685
22366,76741,77569
22367,76742,77058
22368,76743,78131
22369,76748,77656
22370,76750,77834
22371,76751,77536
22372,76752,77650
22373,76753,77905
22374,76754,77654
22375,76756,77677
22376,76757,77851
22377,76760,78504
22378,76761,77482
22379,76764,77702
22380,76766,77664
22381,76767,77082
22382,76768,77513
22383,76769,77710
22384,76770,78119
22385,76771,78214
22386,76772,77899
22387,76773,77282
22388,76774,77712
22389,76775,78221
22390,76776,78090
22391,76778,78104
22392,76779,78105
22393,76781,78123
22394,76782,78172
22395,76783,78334
22396,76784,78129
22397,76785,78035
22398,76787,78091
22399,76788,78228
22400,76790,78145
22401,76791,78044
22402,76793,78158
22403,76794,78045
22404,76795,78166
22405,76796,78167
22406,76797,78168
22407,76798,78170
22408,76799,78443
22409,76802,78200
22410,76803,78180
22411,76804,78311
22412,76805,78182
22413,76807,78185
22414,76809,78087
22415,76810,78196
22416,76811,78307
22417,76813,77948
22418,76815,77789
22419,76816,78310
22420,76817,78165
22421,76818,77711
22422,76819,78212
22423,76820,77781
22424,76821,78223
22425,76823,78225
22426,76825,78086
22427,76827,78152
22428,76829,77853
22429,76830,77856
22430,76831,78179
22431,76832,78192
22432,76833,78211
22433,76834,77602
22434,76835,77903
22435,76837,78420
22436,76838,78085
22437,76840,78020
22438,76843,78021
22439,76845,78056
22440,76846,78395
22441,76847,77758
22442,76848,77926
22443,76849,78240
22444,76851,78063
22445,76852,77721
22446,76855,78102
22447,76856,78241
22448,76864,78028
22449,76868,77679
22450,76871,78287
22451,76872,78032
22452,76873,78124
22453,76874,78062
22454,76875,78127
22455,76876,78048
22456,76878,77358
22457,76880,78134
22458,76886,78052
22459,76887,78067
22460,76890,78421
22461,76894,77833
22462,76896,77790
22463,76897,78068
22464,76898,77538
22465,76900,78042
22466,76901,78002
22467,76903,78148
22468,76904,77841
22469,76905,78150
22470,76907,78120
22471,76908,78155
22472,76909,77608
22473,76910,78431
22474,76911,78161
22475,76912,78162
22476,76913,78297
22477,76915,78046
22478,76916,78064
22479,76917,78025
22480,76918,77765
22481,76919,78171
22482,76920,77766
22483,76923,78050
22484,76924,77146
22485,76928,78051
22486,76929,78082
22487,76930,78369
22488,76931,78060
22489,76932,78370
22490,76934,77741
22491,76937,77876
22492,76938,78079
22493,76939,78059
22494,76941,78195
22495,76943,77852
22496,76944,77880
22497,76948,78084
22498,76949,78026
22499,76951,77352
22500,76953,77681
22501,76956,78377
22502,76957,78378
22503,76958,78259
22504,76959,78128
22505,76963,78069
22506,76966,77699
22507,76968,78260
22508,76970,77770
22509,76971,78019
22510,76972,77397
22511,76973,78072
22512,76974,78326
22513,76976,78075
22514,76977,78043
22515,76978,78224
22516,76979,77203
22517,76981,77647
22518,76982,78294
22519,76983,77141
22520,76984,78001
22521,76985,77970
22522,76986,78450
22523,76987,78229
22524,76988,78047
22525,76989,78314
22526,76991,78237
22527,76994,78096
22528,76995,77324
22529,76996,77933
22530,76997,77619
22531,77000,78518
22532,77001,78249
22533,77005,78492
22534,77007,78365
22535,77012,78254
22536,77013,77657
22537,77014,77918
22538,77017,78178
22539,77019,78193
22540,77020,78236
22541,77021,78205
22542,77022,78154
22543,77026,77401
22544,77027,78306
22545,77035,78417
22546,77038,78455
22547,77040,78013
22548,77044,78218
22549,77047,77775
22550,77049,77976
22551,77052,78409
22552,77055,78497
22553,77059,77519
22554,77062,77787
22555,77072,77768
22556,77086,77279
22557,77091,78238
22558,77095,78024
22559,77116,78521
22560,77122,78049
22561,77132,78374
22562,77134,78508
22563,77135,78475
22564,77139,78388
22565,77143,77975
22566,77144,78433
22567,77145,78436
22568,77147,78480
22569,77153,78088
22570,77154,77995
22571,77156,78351
22572,77158,78321
22573,77159,77956
22574,77161,78149
22575,77166,77963
22576,77167,78299
22577,77171,77795
22578,77172,78100
22579,77177,77802
22580,77180,77799
22581,77189,78132
22582,77194,78137
22583,77206,77996
22584,77211,78089
22585,77218,78380
22586,77228,78366
22587,77230,78367
22588,77231,78203
22589,77235,77701
22590,77243,78187
